OBJECTID,HR_UID,Province,CaseCount,Deaths,Recovered,Tests,Last_Updated,GlobalID
41408,595,BC,20931,400,19252,634304,2021/03/17 23:53:00+00,{D83213FC-4627-4017-B544-30E8854B2C50}
41515,3543,ON,960,54,838,7981,2021/03/14 22:53:00+00,{84F7A794-9CDE-451D-9CBC-31BBDEB44EFF}
41521,594,BC,5101,110,4667,68088,2021/03/14 23:45:59+00,{40A5378A-E6AC-4536-8695-31C7214F0640}
41582,4835,AB,12837,141,11878,176557,2021/03/15 23:24:00+00,{704B44E7-654E-43FB-99CA-323313CE6D34}
41753,4605,MB,4842,142,4664,0,2021/03/14 23:03:00+00,{A282A7D5-5E57-42E4-A61A-3351E1389F96}
41911,3546,ON,8953,373,8315,0,2021/03/15 22:01:00+00,{D8CC983A-4DAD-47EE-8A97-3491237A21AC}
41944,1304,NB,429,15,403,26909,2021/03/17 20:12:00+00,{2A2E989F-2222-4C55-8F20-34D75B480FEA}
42146,4602,MB,2101,53,2024,0,2021/03/16 22:34:00+00,{4DB6B105-3285-4FB0-A995-3650581E1FAF}
42231,3565,ON,11349,239,10788,404530,2021/03/16 21:27:59+00,{E775E281-CD1F-41F1-84C5-36E2F0C6A56B}
42240,3575,ON,2635,67,2507,49928,2021/03/15 22:15:00+00,{125D379B-53EA-40BA-BA4D-36EE58788F98}
42341,1305,NB,182,4,178,20482,2021/03/16 02:03:00+00,{E87C0907-1466-467A-B94D-3798C0DCD753}
42350,3565,ON,11394,239,10829,404530,2021/03/17 20:50:00+00,{DA81A86E-C2DB-4293-B232-37AB1184CC99}
42396,2417,QC,46,0,0,0,2021/03/17 20:37:00+00,{8F88CF72-E9F5-4BDB-9B9B-37F5B189DBD7}
42442,3555,ON,767,9,696,45000,2021/03/14 22:56:00+00,{6ACFC844-507C-4855-BB00-384E318CB968}
42453,4754,SK,2111,26,2061,18078,2021/03/15 22:57:00+00,{80F76E92-B6AE-491C-9280-385F21736436}
42475,3549,ON,591,1,530,77469,2021/03/17 23:19:59+00,{42CB3F1E-EFA5-432A-BCE9-388F66A85A8B}
42820,3570,ON,30439,544,28890,667212,2021/03/14 23:00:00+00,{F9ACE7FE-7CF7-4EC5-B3EB-3B670D1A99C5}
42862,4833,AB,10752,120,10177,167098,2021/03/17 23:45:00+00,{38A5A1E5-4AB1-4C70-8BCF-3BAAC8E1228D}
42953,591,BC,51701,759,48182,886740,2021/03/15 23:26:00+00,{6476577C-5402-4C05-A18C-3C69874A32E6}
42975,4832,AB,52892,595,50559,749187,2021/03/14 23:34:00+00,{B395CC89-1CA1-4260-85F9-3C88C5B3C63B}
43075,3547,ON,273,4,265,107915,2021/03/15 21:59:59+00,{32FEE824-06B0-47B3-A890-3D6D8859E746}
43128,3555,ON,768,9,704,45050,2021/03/15 22:04:00+00,{EC0ADE9A-FA57-40CC-9ACE-3DD782720917}
43136,1012,NL,45,0,45,12957,2021/03/15 22:43:00+00,{009B6CF6-451B-4455-ADE0-3DE108500CBA}
43138,4759,SK,7794,89,7493,169548,2021/03/17 23:34:00+00,{9D2538A5-07D1-474E-98BA-3DE16BD2485F}
43145,3537,ON,11429,297,10429,303723,2021/03/17 20:40:00+00,{C38AADDF-EAA5-4B70-B90B-3DEDB29B0012}
43204,3561,ON,1034,15,789,199645,2021/03/16 21:24:00+00,{573366E1-808D-40A8-B1F5-3E610EE6F5A8}
43216,1303,NB,242,0,241,44508,2021/03/16 01:57:59+00,{03764785-CE58-4D4A-8ADB-3E729E99E817}
43271,3561,ON,1011,15,720,194568,2021/03/14 22:57:00+00,{F0BE21E7-2095-41CC-9507-3EDC286F0BB8}
43273,1303,NB,244,0,241,44712,2021/03/17 20:12:00+00,{BB7E4484-5F0D-40AF-B4D6-3EDFA7BF4057}
43295,4603,MB,2454,37,2379,0,2021/03/15 22:50:00+00,{861DE474-B39A-4396-9948-3EFE56C8E1DD}
43296,4755,SK,3376,45,3266,46028,2021/03/16 22:49:00+00,{7B503C9B-843D-4C1B-AB2E-3F040CD0C7A8}
43331,3543,ON,1003,54,873,7981,2021/03/16 21:17:59+00,{26217CD5-6C1D-4855-80D4-3F4B4C8140E0}
43340,3540,ON,1417,9,1347,88854,2021/03/14 22:52:00+00,{AA597C1A-B9A0-41D3-AD9E-3F57ECB5E613}
43348,2401,QC,1629,30,0,0,2021/03/17 20:19:00+00,{0F819993-BA38-4318-8432-3F68ED976994}
43350,591,BC,50861,756,47308,874898,2021/03/14 23:45:00+00,{DFCE47D9-F179-42DC-BDA8-3F6BA6701DD2}
43500,4761,SK,1183,35,1111,32941,2021/03/17 23:37:00+00,{49257EF4-68B2-49EF-8C8F-408D8DCD01C4}
43511,3539,ON,1389,50,1318,111307,2021/03/17 20:41:00+00,{A9D9ADB0-D9D1-4576-96EE-409DF48389E0}
43566,3566,ON,4899,105,4669,180357,2021/03/15 22:10:00+00,{88348E37-DACB-449A-8976-40FA5FAA4617}
43588,1100,PE,143,0,127,110858,2021/03/16 01:28:59+00,{B9A98A50-9389-4444-B72F-4119C2FF174D}
43617,4835,AB,12938,142,12022,176961,2021/03/17 23:48:00+00,{C2503057-0827-4A56-84FC-414AA08370B6}
43729,2417,QC,46,0,0,0,2021/03/15 00:14:59+00,{197E7B40-3689-498D-AE00-4203CC4C69E3}
43747,3549,ON,580,1,492,75151,2021/03/14 22:42:00+00,{769DDB12-6478-4036-99FC-42223C6030C1}
43758,4750,SK,1352,10,1242,39036,2021/03/17 23:32:59+00,{716FAD89-8C54-44F5-AD9E-423515915C54}
44081,2403,QC,22895,998,0,0,2021/03/15 00:09:00+00,{DA86D87C-436A-44CB-9EEB-44B3142329A5}
44130,3536,ON,10043,198,9568,333142,2021/03/14 22:50:00+00,{4B317DD2-009E-40A5-BF67-44FC3DF22079}
44137,3551,ON,15696,449,14627,0,2021/03/16 21:20:00+00,{F3BF3926-E2D3-45EA-A703-450CFC736C2E}
44206,2411,QC,1741,45,0,0,2021/03/17 20:26:00+00,{B0DAA5BA-3CB7-4A9D-BECD-45BEC430B364}
44399,4602,MB,2102,53,2028,0,2021/03/17 23:25:00+00,{FA54CB3C-F4BA-4B08-A780-477C31C03A7E}
44581,4753,SK,1924,11,1831,15475,2021/03/16 22:46:00+00,{3FDDB1B0-A248-4995-A0EC-48DB250A28E2}
44594,6201,NU,383,1,380,3934,2021/03/15 22:54:00+00,{FC6429F5-6E01-456F-889D-48F461ECF15E}
44659,1303,NB,242,0,239,44435,2021/03/15 00:03:00+00,{D50C6106-11F4-4461-956B-49683A18B814}
44753,4755,SK,3375,45,3245,45963,2021/03/15 23:02:00+00,{05F9C8DF-B3C4-4BF0-9F3A-4A1CFAB2129E}
44896,3565,ON,11312,239,10745,397086,2021/03/15 22:09:00+00,{13350954-8EA7-463F-BE08-4B29ADA51381}
45074,4754,SK,2111,26,2033,18041,2021/03/14 23:12:00+00,{9EE23FEF-81D4-4A83-9D60-4C8C384C839A}
45104,3544,ON,6442,185,6097,319122,2021/03/15 21:59:59+00,{6F5CE0F7-03E1-42F9-A31B-4CC62A53D6FC}
45110,591,BC,52032,759,48457,889764,2021/03/16 23:35:00+00,{3136BA19-C071-4992-BCB8-4CCCCDDD8CBC}
45141,2404,QC,12963,507,0,0,2021/03/16 02:28:00+00,{78D8A228-990A-41F0-93B7-4D0D0905FA59}
45237,3556,ON,344,25,318,79301,2021/03/16 22:30:00+00,{6504299B-5AA0-40D4-BCA1-4DA595690033}
45583,3561,ON,1016,15,773,198435,2021/03/15 22:05:00+00,{F5052866-260B-409D-A209-501DA3241D49}
45934,2409,QC,365,3,0,0,2021/03/17 20:25:00+00,{D5D40AC9-F97E-49D1-AE1F-52D751F74158}
46214,1012,NL,45,0,45,12969,2021/03/16 21:09:00+00,{38039193-CD58-4EC0-8874-54FECF02C391}
46352,2414,QC,21108,497,0,0,2021/03/16 21:59:59+00,{02F14FB4-81DC-4088-AC11-55F804C81015}
46437,4756,SK,1201,11,1143,18230,2021/03/14 23:16:59+00,{7CF25C41-F5EF-4702-A51B-56AF33FABEDD}
46566,2409,QC,359,3,0,0,2021/03/16 21:58:00+00,{19053EEA-87FA-4B98-BF62-57B80F6397BE}
46726,1301,NB,345,4,331,75461,2021/03/17 20:10:00+00,{BDE491A3-DDC5-4AD8-84B5-59095510BD5D}
46743,1307,NB,25,0,9,11419,2021/03/16 21:36:00+00,{762F78CF-371A-40D1-9805-592BC8D17530}
46804,4754,SK,2113,27,2064,18099,2021/03/16 22:44:59+00,{F1E14485-6D44-4EF9-9CC5-59BAEA0E285B}
46887,1014,NL,9,0,8,6315,2021/03/16 21:10:00+00,{4602BD29-8EB2-4EB3-B900-5A7DBF144E04}
46988,3575,ON,2626,67,2504,49928,2021/03/14 23:00:00+00,{9A504E65-69EB-4B84-9935-5B224A6DDEFE}
47059,3537,ON,11241,295,10262,297401,2021/03/14 22:50:00+00,{160333BC-BF56-4ADF-AF77-5B97CD6A9105}
47081,3562,ON,2425,38,1984,149517,2021/03/16 22:27:00+00,{11C4F32A-9AFA-4275-8570-5BC3C77B99F4}
47084,593,BC,2686,28,2388,218141,2021/03/14 23:45:59+00,{0127CE9A-615E-4384-BA38-5BC830DF94C8}
47126,3534,ON,1516,39,1421,27796,2021/03/17 20:37:00+00,{C66C9B91-157C-4CD3-8508-5C095F522DAE}
47133,3526,ON,205,4,197,104770,2021/03/14 22:46:00+00,{FE729D30-E557-48C3-8C20-5C11D851F91E}
47258,3568,ON,13445,401,12763,16889,2021/03/16 21:29:00+00,{423E1825-D4CF-4CF3-A47A-5D04FB9A9033}
47281,4761,SK,1178,35,1105,32839,2021/03/16 23:13:59+00,{A3EC38E4-AD6E-45EA-A430-5D227FC911C6}
47325,6101,NT,47,0,46,15378,2021/03/16 23:16:59+00,{378A6967-90D4-4EF6-9CC6-5D836F2C1290}
47417,3533,ON,733,0,721,0,2021/03/17 20:27:00+00,{36C9D72F-89BB-4847-83FA-5E3494B6B52A}
47659,6001,YT,72,1,71,8234,2021/03/14 23:48:00+00,{543DCA0F-68B3-4C31-AD0C-600DC2270F3D}
47808,1012,NL,45,0,45,12929,2021/03/14 22:43:00+00,{A7D1F2FD-4089-44F4-860E-61360DD3F4C7}
48029,4834,AB,54992,993,52839,608430,2021/03/15 23:22:00+00,{8EE9C16F-8D0A-4A27-A1E3-62F2F8C8B69C}
48108,1204,NS,1346,58,1278,0,2021/03/14 22:44:59+00,{55913A20-2FD5-4EFA-AF61-63945EEBDF8C}
48346,4762,SK,628,3,604,13044,2021/03/15 23:08:00+00,{66161C24-D41A-4B84-A888-6532D53709FC}
48358,3536,ON,10113,199,9642,333142,2021/03/16 21:09:00+00,{9DFC34BA-0AFC-4901-A20F-654F27E70C22}
48466,3541,ON,783,1,742,212791,2021/03/16 21:14:00+00,{93B65FC5-EFD5-45CE-93CB-6629EFD1C241}
48476,1302,NB,224,7,214,45219,2021/03/16 01:53:00+00,{B744583F-5126-4AED-9391-66353ACE1A0D}
48667,1307,NB,25,0,9,11404,2021/03/16 02:05:00+00,{BD1FF447-4612-48BD-8747-67A1507FE914}
48773,3535,ON,1084,68,995,,2021/03/15 21:56:00+00,{8E7F97C8-344A-4784-B6DF-686D3590445D}
48983,3542,ON,2451,47,2225,120500,2021/03/17 20:42:00+00,{9AECF643-7CDB-46F8-820A-69F0249A7F7E}
49120,4758,SK,6211,110,5617,130176,2021/03/14 21:26:00+00,{0D8C2EBA-32D9-4E87-BEC3-6AE56EF4BB04}
49131,3536,ON,10155,199,9689,343972,2021/03/17 20:39:00+00,{48D7188E-BA21-47E7-9F29-6AFF8CC9706A}
49229,2405,QC,11796,317,0,0,2021/03/16 02:29:59+00,{03D0BCAD-E8EE-4E10-86D9-6BBB81836400}
49292,3551,ON,15757,450,14702,0,2021/03/17 20:45:00+00,{02BDD1B9-02E9-496F-A0C6-6C5120C4B588}
49295,3535,ON,1087,68,999,,2021/03/16 21:03:00+00,{187965CA-0ACB-4066-9081-6C52A82DD471}
49360,2418,QC,119,2,0,0,2021/03/17 20:37:00+00,{EB7766F3-FE30-450D-A4F8-6CDC864E0F35}
49529,1011,NL,921,5,876,88659,2021/03/17 20:03:59+00,{BC426C15-8636-4D33-BB08-6E236A5FB806}
49558,4832,AB,53401,599,50915,751995,2021/03/17 23:42:59+00,{606378A0-ABC5-4064-B4EE-6E62D14DED5A}
49603,2414,QC,21029,496,0,0,2021/03/15 00:14:00+00,{AFDD7440-E21D-4B5B-980C-6EA7B9D481DB}
49633,4752,SK,351,2,339,1768,2021/03/14 23:10:00+00,{5D76D233-1357-4EEE-9352-6ED18EB8D2DC}
49688,1011,NL,920,5,862,88214,2021/03/15 22:41:00+00,{A2A4C49F-FEB1-4B2F-B245-6F2FC396EE14}
49746,2401,QC,1619,30,0,0,2021/03/15 00:07:00+00,{24F2A8E1-FF52-4294-9265-6F8861AA634E}
49781,4758,SK,6393,111,5769,132240,2021/03/17 23:37:00+00,{C4976F60-EBB4-4CE7-A5CE-6FD00C71A33D}
49921,1304,NB,428,15,403,26683,2021/03/16 21:35:00+00,{7429D9AD-4A9B-40B0-9E0E-70DCCB0B458A}
50121,595,BC,20282,395,18518,622470,2021/03/14 23:47:00+00,{7287E864-BA8E-43C0-9CE0-723BBFCCAB47}
50320,594,BC,5230,111,4769,69023,2021/03/15 23:29:00+00,{2AACAB40-29AB-4644-915B-73A796571E6F}
50364,3540,ON,1438,9,1358,88854,2021/03/15 21:59:00+00,{7E8C8884-9DDE-4525-9BE8-73F729083F59}
50371,1014,NL,9,0,8,6296,2021/03/15 22:43:00+00,{B5A38A3C-DE97-4905-86CE-7405DBBEC538}
50379,3558,ON,2988,69,2752,115700,2021/03/15 22:05:00+00,{0C49BCE1-3660-468A-B60D-741B39643C14}
50518,3563,ON,107,1,105,27807,2021/03/15 22:05:59+00,{5C41A5A7-FB43-464F-A300-75136A3C36D3}
50677,4752,SK,351,2,341,1775,2021/03/16 22:44:00+00,{C2D25F46-9793-4000-8CEF-76703D675B57}
50700,3534,ON,1513,39,1420,27429,2021/03/16 21:01:59+00,{BE8F26AB-2FEA-41DD-A547-7692F01E78BA}
50838,3535,ON,1094,68,1000,,2021/03/17 20:37:00+00,{CDA988A4-4482-4EA5-BD13-7781044ED1E0}
50909,1202,NS,132,1,130,0,2021/03/15 22:53:00+00,{0756D867-85D4-4897-A5D4-78145EB4892A}
50935,6101,NT,47,0,46,15210,2021/03/14 23:48:59+00,{EF0A36DD-D5C3-4305-9E2C-78439E7BCA1F}
51088,2415,QC,17152,480,0,0,2021/03/16 02:38:00+00,{465B8FC6-4256-41F9-B28E-793DDD9088C7}
51091,4753,SK,1914,11,1804,15412,2021/03/14 23:13:00+00,{6FF45D74-85B0-4149-A9C0-7949364CE046}
51114,4601,MB,18070,650,17107,0,2021/03/16 22:31:59+00,{52702906-DED7-4BE9-95AD-796ED81D7AB8}
51157,6201,NU,383,1,380,3941,2021/03/17 23:41:00+00,{58349A70-3D5E-479A-AB13-79CDD648F70B}
51251,3553,ON,66180,629,63714,0,2021/03/17 20:45:59+00,{4C447F75-EC4E-4B09-8498-7A8DF43D4132}
51259,4604,MB,5345,35,4800,0,2021/03/14 23:02:00+00,{267A43A6-B5E9-40DD-BB99-7A9A82D4BED0}
51278,2401,QC,1623,30,0,0,2021/03/16 02:21:00+00,{EE479EA3-8867-47A8-8E94-7AC4DA789383}
51287,4602,MB,2097,53,2024,0,2021/03/15 22:50:00+00,{FD68A8A0-B018-4EE4-9E5B-7AD7500CB61E}
51356,6001,YT,72,1,71,8255,2021/03/15 23:34:00+00,{AADC3309-9B5B-48D0-B884-7B6F9AA7942E}
51368,2402,QC,8928,264,0,0,2021/03/16 02:23:00+00,{2817C8FE-2112-4EF2-BA38-7B880D6B9D46}
51484,2418,QC,119,2,0,0,2021/03/15 00:16:00+00,{947F8D58-F0CD-4638-8E3D-7C54EA8C2664}
51751,6201,NU,383,1,380,3934,2021/03/16 23:16:00+00,{CA0CE1C0-B22C-46E8-9124-7E72A57350B6}
51762,1307,NB,25,0,9,11430,2021/03/17 20:13:59+00,{2460695B-D66D-4B77-934E-7E842B34B263}
51776,1203,NS,87,5,82,0,2021/03/17 20:06:59+00,{D7E861BC-EA47-4634-B02F-7EA07B4CAE4B}
51786,3558,ON,2997,69,2763,116448,2021/03/16 21:25:00+00,{14AD5BFD-0EBE-43EE-B7AD-7EB690DEA81B}
51812,1306,NB,28,0,28,17758,2021/03/17 20:13:59+00,{5CDC3394-3034-4B7B-85B4-7EF102B57967}
51874,4604,MB,5428,35,4818,0,2021/03/16 22:37:00+00,{4FC8DDD7-AE07-43AE-8786-7F61115A86B1}
51974,2415,QC,17186,480,0,0,2021/03/16 21:59:59+00,{4BA4229B-96B7-403F-90AF-804DD23EAB99}
52270,2411,QC,1738,45,0,0,2021/03/16 02:34:00+00,{E2D67B1D-010E-494E-A321-82BF015FDD7C}
52336,1011,NL,921,5,868,88456,2021/03/16 21:09:00+00,{53A9C211-21A2-436A-B311-8331DD06C6F7}
52354,1202,NS,132,1,130,0,2021/03/14 22:44:00+00,{3A0142E2-9579-4C9E-93BD-835559B38DF9}
52533,4832,AB,53203,597,50782,750845,2021/03/16 23:21:00+00,{6D9280E2-5B5C-44F7-97CB-84A1C650B6B5}
52549,3553,ON,65424,627,63071,0,2021/03/15 22:10:00+00,{C9ECBD41-513F-4CDD-88D9-84C68AD8C0DB}
52559,2418,QC,119,2,0,0,2021/03/16 22:05:00+00,{FFD725F1-EEAC-4A0B-8F53-84D4BBB62A48}
52675,2408,QC,895,7,0,0,2021/03/17 20:24:00+00,{22BBDCD8-D830-4071-A6E4-85B9FADBA3E7}
52690,3558,ON,3019,69,2769,116971,2021/03/17 20:47:00+00,{56569945-A718-40D6-BD60-85CE07956D3F}
52697,4831,AB,7076,98,6433,115001,2021/03/14 23:32:59+00,{1E2FE377-79CD-49E2-9540-85DD4CFE8273}
52811,2402,QC,8888,264,0,0,2021/03/15 00:09:00+00,{E9552459-7A0A-4548-9653-86B4A9F2C28A}
52860,594,BC,5307,111,4886,69538,2021/03/17 23:51:59+00,{20024E83-4879-4ACE-882C-870C8322162B}
52908,3526,ON,217,4,198,107269,2021/03/17 20:25:00+00,{09650320-0935-4089-BEFF-8758AEF771F9}
53135,4605,MB,4851,142,4671,0,2021/03/17 23:28:00+00,{6A38252C-5FE0-4FC3-9118-89119CC40FE1}
53252,2404,QC,12966,507,0,0,2021/03/16 21:43:59+00,{327F92A3-6323-4DDC-BDB0-89F60D6F3A91}
53303,3526,ON,208,4,198,106226,2021/03/15 21:53:00+00,{665BBCC0-D23B-464A-A54F-8A50D424C42A}
53324,3570,ON,30553,544,29013,667212,2021/03/15 22:15:00+00,{B4477A0D-7A95-4804-A2FF-8A848A02558E}
53441,1203,NS,87,5,82,0,2021/03/15 22:54:00+00,{7CD69325-058A-4CC8-9F5B-8B62AB30300D}
53504,3534,ON,1503,39,1418,27184,2021/03/15 21:55:00+00,{556EE4F9-981B-4B57-96C6-8BD6B47F6917}
53556,3563,ON,107,1,105,27807,2021/03/16 21:25:00+00,{FEA0F138-C5A5-4E65-8F68-8C509505CB99}
53617,2411,QC,1738,45,0,0,2021/03/15 00:13:00+00,{DFA1BB4D-2327-42D2-B20B-8CB4B25CD828}
53887,4761,SK,1170,35,1101,32761,2021/03/15 23:12:00+00,{155088E5-A9F5-47FF-A5C5-8ED47E6A1616}
54057,2407,QC,6670,167,0,0,2021/03/16 21:58:00+00,{D8970265-227D-4E1B-B817-9014B5992B60}
54068,1013,NL,38,1,37,12904,2021/03/16 21:10:00+00,{B9D6AFC5-B908-4559-A75A-902A7DCE2762}
54120,1301,NB,345,4,331,75210,2021/03/16 21:33:59+00,{E1E4E7EC-6E85-48EE-819E-909CFF9CF548}
54121,2406,QC,111195,4576,0,0,2021/03/16 21:57:00+00,{B5F866B5-4B99-4B69-BB92-909DDD64870D}
54160,3544,ON,6413,185,6080,319122,2021/03/14 22:54:00+00,{7691AE71-55D7-4E81-B1A3-90EED90B8CBB}
54229,592,BC,7777,108,7291,204467,2021/03/14 23:45:00+00,{1D1F8B84-0BD8-4B22-9B89-916DAA21033B}
54394,4755,SK,3370,45,3229,45845,2021/03/14 23:16:00+00,{D9A4EAF1-A30B-402D-BA88-92C3797021D2}
54397,4831,AB,7237,101,6501,115677,2021/03/17 23:42:59+00,{B78999DD-3391-446B-A94C-92C7455E3772}
54496,4831,AB,7133,99,6446,115212,2021/03/15 23:18:00+00,{AFCB69ED-B331-49E6-8E97-9399F43B78F4}
54653,4752,SK,351,2,341,1774,2021/03/15 22:56:00+00,{488C5F03-C0FC-44F1-8A9C-94C3171E7FB8}
54737,3544,ON,6458,185,6113,319122,2021/03/16 21:17:59+00,{4FA36755-4A88-44FA-9913-9567B93A124C}
54791,2414,QC,21181,498,0,0,2021/03/17 20:29:00+00,{6E5A21B5-14C1-4318-91D7-95D878002B8D}
54821,3553,ON,65896,627,63509,0,2021/03/16 21:20:59+00,{85D8CC0E-A48F-4B7A-9A6A-960FED4747F8}
54957,1304,NB,426,15,403,26574,2021/03/16 01:59:00+00,{4797865A-A37A-47B4-BE63-9740A0709E84}
55150,3595,ON,102641,2719,95453,,2021/03/14 23:00:59+00,{4536DF1D-4B2A-4704-BD6E-989254A6AF98}
55172,4757,SK,3167,47,3018,34321,2021/03/16 22:47:59+00,{A154D110-E477-4F2D-A713-98BA1BD542C7}
55235,3549,ON,579,1,504,76739,2021/03/15 22:39:00+00,{72A131CB-3F02-4285-8881-991AD02C7F48}
55293,2415,QC,17216,480,0,0,2021/03/17 20:29:00+00,{5636864C-36D3-43B3-9F47-999416A92E6E}
55301,4833,AB,10687,120,10107,166655,2021/03/15 23:21:00+00,{75EB3D8E-BC56-414D-9F5C-99AA3A322251}
55311,4761,SK,1170,35,1096,32702,2021/03/14 23:27:00+00,{48DAA9C2-C489-40A0-93CD-99C37924A77A}
55348,3555,ON,778,10,712,45100,2021/03/16 21:22:00+00,{5D5804D5-BF19-4D63-9CEA-9A0937152548}
55430,1201,NS,105,1,97,0,2021/03/14 22:44:00+00,{C2B2DC60-8860-4D7A-AFBA-9A9F6D61DF2F}
55474,2413,QC,25847,876,0,0,2021/03/15 00:14:00+00,{1C46F195-022A-48E9-88E1-9AECF2599BA4}
55487,2402,QC,8960,264,0,0,2021/03/16 21:43:59+00,{D17EB581-7637-431B-A5FA-9B04D15EBD8F}
55599,2403,QC,22925,999,0,0,2021/03/16 02:25:00+00,{178C9031-6282-4D01-BCED-9BDAE1F8E6FF}
55693,4752,SK,351,2,342,1775,2021/03/17 23:29:00+00,{9DE3BA5F-6C32-44A8-82D0-9C8A7AB34AFF}
55740,3543,ON,1032,54,884,7981,2021/03/17 20:42:59+00,{A3EA8B5E-5CCF-44B2-BD66-9D01B5318B3A}
55784,4762,SK,627,3,602,13019,2021/03/14 23:24:00+00,{7FEAA850-A7BD-4629-B372-9D525AE33FAA}
55800,3538,ON,439,6,425,98378,2021/03/16 21:10:00+00,{D7FDB7E8-6FE9-43DF-9F61-9D6D1245D5BD}
55925,3547,ON,273,4,266,108512,2021/03/17 20:45:00+00,{24599528-031E-4FEF-9632-9E66D863C980}
56160,1306,NB,28,0,28,17719,2021/03/16 21:36:00+00,{B79ACCDC-A95A-418F-92E5-A040439CC6E4}
56193,4834,AB,55072,994,52964,608906,2021/03/16 23:23:00+00,{0171E78C-908B-4E81-9276-A067656AFAF5}
56251,3536,ON,10083,199,9603,333142,2021/03/15 21:57:00+00,{2AB711D3-68D8-4BAD-AE2B-A0DA93D26B4D}
56316,1012,NL,45,0,45,13004,2021/03/17 20:03:59+00,{CB5820AB-4E86-4F6F-A731-A151BBC0CFE4}
56349,3565,ON,11286,237,10702,397086,2021/03/14 22:59:00+00,{8300D4B1-EC37-4B62-B1E9-A18FDF46EEF5}
56369,4757,SK,3160,47,3008,34238,2021/03/15 23:00:59+00,{60E80C9D-62F6-4B10-B17C-A1C610CC70F2}
56397,4750,SK,1331,10,1204,38699,2021/03/14 23:23:00+00,{B7E4FE6A-BC25-47B0-96AC-A1FAF6B39972}
56418,3533,ON,727,0,712,0,2021/03/14 22:47:00+00,{D1A9C92D-D686-4E8D-98B0-A21E125972FE}
56548,4762,SK,632,3,607,13118,2021/03/17 23:35:00+00,{904BEF64-9488-43FF-A37E-A2FC2FEC1D66}
56563,4751,SK,557,4,545,12939,2021/03/15 23:03:59+00,{884DA450-9444-463E-B9F6-A312E8C30943}
56768,4831,AB,7186,100,6476,115431,2021/03/16 23:19:00+00,{350B7CAB-39CC-4F87-B82C-A49999AFD803}
56835,2406,QC,111511,4581,0,0,2021/03/17 20:22:00+00,{7A2AE14C-026E-47E0-9D2C-A5191D1CF1C6}
56905,4759,SK,7747,89,7395,168064,2021/03/14 23:22:00+00,{9ECD29BF-17AE-4721-8E5E-A5A8CE19C98F}
57052,2411,QC,1738,45,0,0,2021/03/16 21:59:00+00,{D9A4CE1C-E284-406B-9EEB-A6DAD7A97015}
57333,4751,SK,555,4,545,12917,2021/03/14 23:19:00+00,{5D8234E5-B308-46A0-86D7-A8EF67A39432}
57423,3570,ON,30669,544,29131,667212,2021/03/16 21:30:59+00,{82FA8A0D-CB31-414D-A606-A99AD941498C}
57435,3568,ON,13475,401,12801,16889,2021/03/17 20:51:00+00,{EFB6E645-7424-4D61-A7A9-A9BB5866A31C}
57555,1302,NB,224,7,214,45386,2021/03/17 20:11:00+00,{B8985DC8-1A66-47CA-8020-AA85AA680BEB}
57824,1013,NL,38,1,37,12843,2021/03/14 22:43:00+00,{3F30B5B6-7D8F-4E72-8BCA-AC7C84C5DE2E}
58238,3541,ON,762,1,734,208842,2021/03/14 22:52:00+00,{C4BB2852-46EF-4D17-83B1-AF853CBC4F23}
58248,4835,AB,12763,141,11825,176337,2021/03/14 23:42:00+00,{37568027-58B5-41CE-84DD-AF8C991DF0B1}
58389,4757,SK,3150,47,2988,34165,2021/03/14 23:13:59+00,{66974CCD-42CE-4DD3-A622-B0BAB4268751}
58410,3560,ON,7070,193,6381,0,2021/03/16 21:24:00+00,{8EFC7976-37F2-4B50-BFB5-B0EC7A1629EE}
58543,1301,NB,344,4,331,74783,2021/03/15 00:01:59+00,{63C4B41B-BE7B-4D86-86AE-B1CEB11D3965}
58612,4833,AB,10662,120,10090,166495,2021/03/14 23:35:59+00,{BB1E24D4-9451-4D68-B44C-B27929C0468E}
58771,1204,NS,1349,58,1283,0,2021/03/17 20:06:59+00,{A8B67043-2199-4718-996C-B3D2E8A6D37B}
58838,3533,ON,727,0,712,0,2021/03/15 21:54:00+00,{73151772-B14D-4F83-8E63-B4497EC1FE43}
58915,2413,QC,25994,876,0,0,2021/03/16 21:59:59+00,{359D27B3-39EA-44BE-AE29-B4DA3CE6A9BC}
58965,2405,QC,11827,317,0,0,2021/03/17 20:22:00+00,{1A80E2CB-8182-4E63-94A4-B52103EA7FF9}
59046,4754,SK,2115,27,2070,18126,2021/03/17 23:29:00+00,{D162DE1D-D9F5-4CFF-B270-B5B05038B087}
59103,3534,ON,1502,39,1414,26996,2021/03/14 22:47:59+00,{E09D887E-1B0B-4A8F-9A58-B6245A18850A}
59116,3538,ON,440,6,426,102702,2021/03/17 20:39:00+00,{33C04E53-15C9-4BCE-B189-B63F25F27253}
59181,3551,ON,15637,449,14562,0,2021/03/15 22:02:59+00,{1EAE4531-C04E-4765-8A6D-B6C62C3E6EDF}
59375,1305,NB,182,4,178,20475,2021/03/15 00:04:59+00,{26CD5E2C-FD95-48DE-906F-B83167C2B9D0}
59466,3555,ON,787,10,722,45250,2021/03/17 20:45:59+00,{434859E5-47C4-4938-BEC8-B8DB8D26831E}
59538,1100,PE,143,0,127,110858,2021/03/16 21:27:00+00,{F7866CF7-168B-40B3-9F3B-B96DDC17B58E}
